-5.52635e-1	-6.62916e-1	-4.38388e-2	2.65192e-3	1.45432e-3	-4.67370e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.11872e+0	2.56675e-1	1.63545e-2	-2.30178e-3	-9.64486e-4	-4.23850e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-8.48652e-2	3.43322e-1	5.05566e-2	3.97229e-3	2.75592e-3	-1.29938e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-5.31944e-1	5.29237e-1	6.16871e-2	9.12666e-4	-5.97273e-4	6.35355e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.82965e-1	-1.45564e-1	-9.73351e-1	4.28219e-4	2.04201e-3	-3.70070e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-5.38480e-2	-1.36435e+0	6.57653e-1	-2.42727e-4	5.52804e-4	-5.15428e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
6.46515e-1	3.61468e-1	-6.78485e-1	1.36339e-3	1.50570e-3	4.08418e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-8.14829e-1	9.45743e-2	-4.61708e-1	-7.75392e-5	-3.06561e-4	1.47838e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.40887e-1	4.90275e-3	-4.08142e-1	2.98782e-4	-3.13004e-4	3.98386e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.67623e+0	2.14084e-1	-1.05857e-1	-1.45229e-3	-1.37079e-4	-1.97105e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.52314e-1	-9.94427e-1	1.14643e+0	-4.87550e-3	3.90578e-3	2.74328e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.61331e+0	-8.51525e-1	5.36905e+0	4.27738e-2	-3.27088e-3	7.72028e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.01146e+0	6.30877e-1	-6.66298e-1	5.12780e-3	-8.96372e-3	1.07645e-2	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-2.74874e+0	3.98477e+0	-1.52640e+0	-1.97824e-2	7.49931e-3	-7.31017e-2	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
9.77036e-2	2.01970e-1	-4.47206e-1	-4.60278e-5	-8.04855e-4	1.18349e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.58698e-2	1.76237e+0	-2.13474e+0	-8.21210e-3	1.28569e-2	-1.39574e-2	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
6.15048e-1	-6.28311e-1	1.08549e+0	-3.73401e-3	1.99524e-3	4.97648e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-4.15225e-1	4.18579e-1	-3.41889e-1	-2.09585e-3	2.65564e-3	-2.08804e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.73148e-1	5.13584e-1	-1.16545e-2	1.38435e-4	7.23561e-3	-3.16785e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.74097e+0	9.12632e-1	-1.65352e-2	1.89584e-4	2.42402e-4	3.74322e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.82188e-1	-9.65782e-1	8.69524e-1	-7.57577e-4	-1.06673e-3	1.47685e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.14522e+0	1.78720e+0	-6.55709e-1	-4.38478e-3	-5.09740e-3	4.17844e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
7.71101e-3	-8.82330e-1	2.56983e+0	-2.41543e-2	1.83736e-2	9.97319e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
3.38442e-1	2.38242e-1	1.57827e-1	-5.22278e-3	1.58832e-3	-1.23219e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-5.10115e-1	3.44907e-1	1.01063e+0	-4.23021e-3	3.90103e-3	8.28375e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.47760e-1	3.15252e-1	1.52835e+0	-2.17916e-4	-1.60825e-4	4.76273e-5	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
8.08297e-4	1.61516e+0	-9.80092e-1	-1.96713e-2	-1.35339e-2	5.25882e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-8.45857e-1	-4.74651e+0	2.11497e+0	-6.17549e-3	-1.74559e-4	1.36287e-2	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
6.24718e-2	-3.97745e-1	1.68833e-1	-6.53809e-4	-1.15531e-3	-2.58435e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-4.01666e-1	-1.56675e-1	-2.97791e-3	1.96548e-3	1.10224e-3	1.97129e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.12705e+0	-9.61937e-1	5.98743e-1	2.42118e-3	1.75875e-3	-1.78368e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.90161e-1	-6.05659e-2	3.46850e-1	-1.86753e-3	1.60933e-3	-3.74489e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.73366e-1	8.18256e-1	2.77598e+0	4.31033e-3	-6.32489e-4	-1.05631e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-2.28061e-1	-5.29341e+0	-3.19265e-2	1.65676e-2	-8.54928e-4	2.64995e-4	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.15823e+0	-1.16012e+0	-2.53406e+0	-3.61646e-3	1.10067e-2	-1.03764e-2	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
3.02073e-2	-5.69048e-1	2.36588e-2	-9.41806e-4	-2.49859e-4	-1.90758e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.56108e+0	1.10038e+0	-5.25087e+0	3.55845e-3	-1.27346e-2	5.43300e-2	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
4.02872e-1	-7.22312e-1	2.16391e-1	-6.80345e-3	-1.21737e-2	-7.67100e-3	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
8.86051e-1	-7.69125e-1	-4.45384e-1	-3.49402e-4	3.08746e-4	8.31482e-5	4.16667e-5	0.00000e+0	0.00000e+0	0.00000e+0
