1.31411e-2	1.54091e-2	6.07008e-3	6.25963e-3	3.26391e-3	-1.72817e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-2.53299e-2	-2.66596e-2	-2.55054e-2	-3.84636e-4	-4.16397e-4	8.54626e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.43466e-2	9.04642e-3	6.39288e-2	-5.80563e-4	-1.27390e-4	-1.19660e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.14075e-2	5.62860e-3	-4.12614e-2	2.72148e-3	-6.19932e-4	-5.92626e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
6.52510e-2	2.06151e-2	1.51569e-2	-1.76092e-3	2.00298e-4	8.46781e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-2.40859e-2	4.93323e-2	-9.32937e-3	-1.06070e-3	3.14334e-4	1.29027e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.26611e-2	-4.16380e-2	-3.39525e-2	2.72341e-4	-3.19264e-3	-3.46423e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.21748e-2	-4.86433e-2	-4.92660e-3	2.37351e-3	1.83747e-3	-4.22948e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.12828e-2	1.70019e-2	2.94483e-2	1.16812e-3	-1.06709e-2	1.38775e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
3.78395e-2	-4.64995e-2	8.66436e-3	2.05421e-4	-6.76887e-4	1.52888e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.52874e-3	-2.38790e-2	5.80214e-2	-9.53601e-4	-9.08433e-4	-1.09789e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.37931e-2	1.71868e-3	1.55230e-2	-1.48246e-4	2.42448e-3	-2.53086e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.41998e-3	-2.98960e-2	-2.05820e-2	2.67221e-3	1.72454e-3	-1.71357e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.92474e-2	8.83826e-2	-3.68755e-2	-1.53963e-3	1.35175e-4	4.27014e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-9.19511e-3	4.00009e-3	-6.35461e-2	-6.93793e-4	3.73838e-4	-1.87918e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.65653e-2	-5.47194e-4	1.70490e-2	1.15379e-3	-5.37814e-3	1.02223e-2	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-2.31743e-2	-1.34712e-2	7.16313e-2	-2.64878e-3	1.79164e-3	1.85795e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.47597e-2	6.89602e-2	-4.53871e-2	-1.41688e-5	-4.47270e-5	-2.88378e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.63299e-2	-7.06842e-2	4.81696e-2	-2.81965e-3	-1.12035e-3	1.30211e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.75713e-2	2.66284e-2	6.90815e-2	1.25807e-3	-1.01928e-3	1.45363e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-5.41299e-2	-2.30659e-3	4.46555e-2	-1.18759e-3	4.31395e-4	6.19725e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-4.75658e-2	2.84042e-2	-4.71163e-2	-4.67574e-4	1.28371e-4	1.03514e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.33716e-2	-4.50893e-2	1.84309e-2	3.26869e-3	1.74615e-4	2.58637e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.26550e-2	-4.02683e-2	3.40580e-2	1.30172e-3	-5.22226e-3	4.73626e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-7.67674e-3	-9.66497e-3	5.57475e-2	3.41273e-4	-2.12407e-4	-4.31741e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
7.44337e-4	-5.38672e-3	-1.43010e-2	-6.00879e-3	3.57171e-3	-5.79839e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-2.83097e-2	5.37839e-3	-4.81871e-2	-1.73689e-4	3.24651e-4	-3.15050e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-4.45399e-2	3.73078e-2	5.72383e-2	3.67157e-4	-5.89781e-4	8.85656e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
3.42524e-2	-6.40546e-2	2.52361e-2	3.23852e-4	5.30279e-5	-2.30643e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.29582e-2	7.46708e-2	4.20946e-2	-4.27382e-4	-1.77937e-3	9.23805e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-4.66965e-2	5.06096e-2	-5.78131e-2	-1.26670e-3	-1.26114e-3	5.08437e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
3.59245e-2	1.72209e-2	-6.61206e-3	-6.34089e-4	1.07171e-3	3.19141e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
5.51616e-2	-5.74602e-2	1.56089e-2	-2.54983e-3	2.56797e-3	3.65503e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.28041e-3	2.24978e-2	1.15475e-1	9.98181e-4	-1.23810e-3	-2.85322e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-5.79606e-2	-9.37925e-2	-3.48893e-2	-1.51994e-4	-8.71683e-4	-2.48687e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
9.42034e-3	-3.41067e-2	-5.66710e-2	-7.21964e-4	5.83721e-4	1.87920e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.59985e-3	-6.61424e-3	4.41038e-2	-2.05080e-4	-4.01172e-4	-1.57857e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.18834e-2	-1.00621e-2	-6.86348e-3	2.15599e-3	-1.05911e-3	4.35756e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.33998e-3	6.10012e-3	-2.33823e-2	1.89675e-4	-4.49899e-4	-4.07445e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
8.21983e-2	-5.17706e-2	-6.66553e-2	-8.02794e-4	1.47399e-4	-1.64337e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
3.79960e-2	-6.04006e-2	6.93087e-2	1.12143e-3	-4.17182e-4	-1.27178e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
4.75484e-2	9.87428e-2	3.02114e-2	8.83328e-5	3.31772e-4	-2.89459e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-8.15035e-2	1.00067e-2	-6.65989e-2	-6.72073e-4	-6.32941e-4	-7.35356e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
4.70610e-2	-1.31146e-2	-6.99976e-2	-5.33336e-4	2.11655e-4	-2.11685e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
6.17819e-2	-2.33581e-2	-5.67028e-2	-1.93763e-5	-2.66191e-5	5.27087e-6	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
4.13004e-2	-1.03869e-1	4.70576e-3	-4.42824e-4	-4.12569e-4	3.85053e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
5.46924e-5	9.41352e-2	8.46631e-2	-2.64880e-4	2.18344e-4	-6.68422e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
5.27303e-2	3.44219e-2	-8.90053e-4	-4.44356e-3	-7.04978e-3	1.38134e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-7.79951e-2	2.90036e-2	-5.27915e-2	-1.35432e-3	-1.98910e-3	-5.63988e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
8.45431e-2	1.39036e-2	-3.91789e-2	1.09583e-3	-4.08004e-4	9.54914e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.88562e-2	4.00188e-2	6.35650e-3	4.50294e-3	5.81827e-3	2.38781e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
6.19331e-4	-7.09036e-3	6.59914e-2	6.00786e-4	-3.06743e-3	6.38268e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.94014e-2	6.59075e-2	-7.34557e-2	5.06254e-3	-1.60747e-3	4.25929e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.08055e-1	-2.73617e-2	-6.30104e-2	-6.51565e-4	-5.02338e-4	7.55099e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.86541e-2	5.25797e-2	4.54015e-2	-1.01955e-2	-4.27712e-3	-3.55492e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
1.16875e-2	8.27598e-3	-7.06298e-2	2.62014e-3	-8.72512e-3	1.64694e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
2.84060e-2	2.08763e-2	4.84850e-2	-1.86734e-5	-1.01687e-4	-1.15686e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.80089e-2	-8.59217e-2	5.39419e-3	-2.51060e-5	1.46559e-4	-6.40171e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
3.23302e-2	1.20642e-2	-6.53098e-2	4.19937e-6	-2.97328e-4	-1.81674e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.68644e-2	5.19982e-2	1.48235e-2	-5.00781e-3	4.58528e-4	2.26313e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-1.17161e-2	-3.36435e-2	3.57464e-2	-3.67094e-4	1.74804e-3	2.87547e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-4.54259e-2	-8.89632e-3	-1.23731e-1	-1.22654e-3	1.48954e-3	-3.51830e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-6.76905e-2	-2.09672e-2	-7.85619e-2	7.60504e-5	-1.94620e-4	1.58154e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
5.04380e-3	-8.03829e-2	-7.47395e-2	-2.63027e-5	2.43590e-5	-1.60609e-5	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-7.03713e-3	-6.42217e-2	1.17972e-2	6.05999e-4	1.36277e-3	-9.12177e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-4.20579e-2	6.27697e-2	1.36520e-2	-2.01267e-3	-2.44173e-3	2.35250e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-9.89304e-2	-7.32481e-4	2.11822e-2	7.91579e-4	1.41796e-3	-3.97037e-4	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
-3.34904e-2	3.80868e-2	-3.47580e-2	-3.30543e-3	-5.96348e-4	5.66167e-3	9.85185e-5	0.00000e+0	0.00000e+0	0.00000e+0
